TimeStamp,Signal,Price,Quantity,Saldo
2025-10-21 20:00:00,Buy,110787.56,19.278302976908552,853464.140641873
2025-10-21 22:00:00,Sell,109066.98,19.278302976908552,1033032.8423670207
2025-10-21 23:00:00,Buy,108297.67,19.07765591571861,825599.8476197228
2025-10-22 00:00:00,Sell,107986.14,19.07765591571861,1025439.1049766685
2025-10-22 01:00:00,Buy,108364.21,18.925789335365774,819530.9326973534
2025-10-22 03:00:00,Sell,108216.02,18.925789335365774,1020994.9115321866
2025-10-22 06:00:00,Buy,107980.02,18.91081167668216,815979.1332965235
2025-10-22 07:00:00,Sell,108321.63,18.91081167668216,1025818.8580016557
2025-10-22 08:00:00,Buy,108229.3,18.956398276652546,819834.4313149232
2025-10-22 09:00:00,Sell,107963.13,18.956398276652546,1019133.9415493682
2025-10-22 10:00:00,Buy,107657.98,18.932808168040463,814491.846086255
2025-10-22 14:00:00,Sell,108947.5,18.932808168040463,1041907.7963378252
2025-10-22 16:00:00,Buy,108226.0,19.254297420912263,832692.7108331899
2025-10-22 20:00:00,Sell,107696.03,19.254297420912263,1030040.6255395254
2025-10-23 01:00:00,Buy,108150.0,19.04837032897874,823208.4679311886
2025-10-23 02:00:00,Sell,108410.29,19.04837032897874,1033348.6776114667
2025-10-23 03:00:00,Buy,108377.96,19.069350956808318,825852.2631470842
2025-10-23 06:00:00,Sell,110246.94,19.069350956808318,1067321.2991843233
2025-10-23 07:00:00,Buy,109269.9,19.535504273076544,853003.1823081111
2025-10-23 08:00:00,Sell,109505.44,19.535504273076544,1070213.1372250384
2025-10-23 11:00:00,Buy,109253.89,19.59130493614531,855314.3392702506
2025-10-23 12:00:00,Sell,109164.94,19.59130493614531,1066758.8466900378
2025-10-23 13:00:00,Buy,109500.62,19.4840695274609,852553.6702746782
2025-10-23 17:00:00,Sell,111241.71,19.4840695274609,1098961.9817414554
2025-10-23 20:00:00,Buy,109524.81,20.067818090557846,878290.4158077711
2025-10-23 23:00:00,Sell,110078.18,20.067818090557846,1108304.1290960424
2025-10-24 00:00:00,Buy,110500.28,20.05975241141547,885756.6599735571
2025-10-24 01:00:00,Sell,110585.08,20.05975241141547,1108231.229067175
2025-10-24 07:00:00,Buy,111054.61,19.958311123998815,885698.3982704862
2025-10-24 08:00:00,Sell,111097.8,19.958311123998815,1107319.7137583299
2025-10-24 15:00:00,Buy,110046.91,20.124503518696343,884969.9152356572
2025-10-24 18:00:00,Sell,110619.39,20.124503518696343,1117064.26964039
2025-10-24 19:00:00,Buy,110615.07,20.197325186168396,892757.7642965997
2025-10-24 20:00:00,Sell,110893.7,20.197325186168396,1120902.2964933007
2025-10-25 00:00:00,Buy,110766.6,20.23899436280071,895825.1153574459
2025-10-25 01:00:00,Sell,111070.31,20.23899436280071,1125253.1790828463
2025-10-25 02:00:00,Buy,111025.77,20.27012609924428,899302.3407230107
2025-10-25 05:00:00,Sell,111386.79,20.27012609924428,1130767.767752293
2025-10-25 06:00:00,Buy,111366.42,20.30715843702784,903709.5999876326
2025-10-25 08:00:00,Sell,111763.8,20.30715843702784,1137024.9700801477
2025-10-25 09:00:00,Buy,111521.47,20.39114029038799,908710.356088054
2025-10-25 10:00:00,Sell,111559.94,20.39114029038799,1135989.863516124
2025-10-25 11:00:00,Buy,111563.81,20.364845257904406,907883.0989220863
2025-10-25 12:00:00,Sell,111899.03,20.364845257904406,1140996.252480482
2025-10-25 13:00:00,Buy,111680.91,20.433147482062637,911884.2049824012
2025-10-25 14:00:00,Sell,111591.19,20.433147482062637,1137338.1297892195
2025-10-25 19:00:00,Buy,111623.45,20.37812179769071,908960.6333275442
2025-10-26 01:00:00,Sell,111644.42,20.37812179769071,1135945.5470639686
2025-10-26 02:00:00,Buy,111448.85,20.38505641043346,907847.6812135237
2025-10-26 05:00:00,Sell,111615.32,20.38505641043346,1137520.1771291748
2025-10-26 06:00:00,Buy,111635.95,20.379101483512702,909106.1255616365
2025-10-26 09:00:00,Sell,112528.83,20.379101483512702,1153888.9585415141
2025-10-26 12:00:00,Buy,113575.05,20.31940921076441,922188.0556663781
2025-10-26 13:00:00,Sell,113711.53,20.31940921076441,1154814.819899745
2025-10-26 17:00:00,Buy,113442.13,20.35954049698723,922928.0040638762
2025-10-26 21:00:00,Sell,113497.06,20.35954049698723,1154085.018407581
2025-10-26 22:00:00,Buy,114681.33,20.126816080831656,922344.7467113386
2025-10-27 01:00:00,Sell,115284.01,20.126816080831656,1164363.659881918
2025-10-27 08:00:00,Buy,115014.88,20.24718297114109,930559.4369776289
2025-10-27 10:00:00,Sell,115447.94,20.24718297114109,1171265.4157855662
2025-10-27 16:00:00,Buy,115497.57,20.28207893526359,936075.3202958244
2025-10-27 17:00:00,Sell,115706.06,20.28207893526359,1173618.3103132672
2025-10-27 21:00:00,Buy,114302.7,20.53526837621976,937955.7536023632
2025-10-28 02:00:00,Sell,113936.94,20.53526837621976,1164232.5456473846
2025-10-28 03:00:00,Buy,113908.24,20.44158606343816,930454.6504813897
2025-10-28 06:00:00,Sell,114115.52,20.44158606343816,1166605.2106807944
2025-10-28 07:00:00,Buy,114188.37,20.432995246027147,932350.884376091
2025-10-28 08:00:00,Sell,114427.23,20.432995246027147,1169617.3153380735
2025-10-28 15:00:00,Buy,114641.38,20.404801745025637,934758.1584181883
2025-10-28 16:00:00,Sell,115341.59,20.404801745025637,1182027.8588049249
2025-10-28 18:00:00,Buy,115022.8,20.552931398034563,944676.664756896
2025-10-28 19:00:00,Sell,113689.99,20.552931398034563,1152754.4189952211
2025-10-28 21:00:00,Buy,112994.4,20.40374423856795,921281.3316609807
2025-10-28 22:00:00,Sell,113224.08,20.40374423856795,1155594.4693687526
2025-10-29 00:00:00,Buy,112442.88,20.55433780011242,923551.099919507
2025-10-29 03:00:00,Sell,112523.49,20.55433780011242,1155401.7406337615
2025-10-29 04:00:00,Buy,112810.55,20.483930636518686,923397.0711145021
2025-10-29 06:00:00,Sell,113284.2,20.483930636518686,1163251.430709236
2025-10-29 12:00:00,Buy,113139.13,20.563202681675843,929670.5434228214
2025-10-29 14:00:00,Sell,112488.44,20.563202681675843,1148015.3101753027
2025-10-29 16:00:00,Buy,111106.35,20.665161085307954,917493.8358921019
2025-10-29 17:00:00,Sell,111883.49,20.665161085307954,1162231.7850755441
2025-10-29 18:00:00,Buy,110806.38,20.977705165993946,928855.6426323749
2025-10-30 00:00:00,Sell,110559.48,20.977705165993946,1155194.8905721013
2025-10-30 04:00:00,Buy,108575.27,21.27915298892835,923231.7565452234
2025-10-30 08:00:00,Sell,110714.31,21.27915298892835,1198845.3313728594
2025-10-30 09:00:00,Buy,110171.69,21.763219414585713,958117.1888331892
2025-10-30 11:00:00,Sell,109717.29,21.763219414585713,1187041.9276234356
